"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US25015820300","Census Tract 8203; Hampshire County; Massachusetts","6677","700","4403","632","4403","632","4284","648","119","78","0","19","2274","399",
"1400000US25015820400","Census Tract 8204; Hampshire County; Massachusetts","13502","224","5030","405","5030","405","4117","399","913","220","0","21","8472","454",
"1400000US25015820500","Census Tract 8205; Hampshire County; Massachusetts","5933","542","3824","600","3824","600","3594","582","230","170","0","19","2109","365",
"1400000US25015820600","Census Tract 8206; Hampshire County; Massachusetts","1727","51","752","156","752","156","691","143","61","44","0","14","975","153",
"1400000US25015820700","Census Tract 8207; Hampshire County; Massachusetts","2956","344","1936","274","1936","274","1846","277","90","52","0","14","1020","241",
"1400000US25015820801","Census Tract 8208.01; Hampshire County; Massachusetts","4625","607","2907","466","2907","466","2876","475","31","30","0","19","1718","447",
"1400000US25015820802","Census Tract 8208.02; Hampshire County; Massachusetts","503","15","209","67","209","67","184","91","25","38","0","14","294","67",
"1400000US25015820900","Census Tract 8209; Hampshire County; Massachusetts","5323","178","3775","276","3757","278","3679","301","78","59","18","26","1548","263",
"1400000US25015821000","Census Tract 8210; Hampshire County; Massachusetts","3711","439","2191","396","2191","396","2076","401","115","65","0","14","1520","255",
"1400000US25015821101","Census Tract 8211.01; Hampshire County; Massachusetts","6011","520","4192","501","4192","501","4175","499","17","27","0","19","1819","293",
"1400000US25015821200","Census Tract 8212; Hampshire County; Massachusetts","2228","51","1166","160","1166","160","1094","162","72","53","0","14","1062","159",
"1400000US25015821300","Census Tract 8213; Hampshire County; Massachusetts","3847","353","2292","309","2292","309","2222","293","70","45","0","14","1555","226",
"1400000US25015821400","Census Tract 8214; Hampshire County; Massachusetts","4559","202","2843","228","2843","228","2709","213","134","71","0","19","1716","256",
"1400000US25015821500","Census Tract 8215; Hampshire County; Massachusetts","2924","128","1946","219","1946","219","1914","221","32","33","0","14","978","210",
"1400000US25015821601","Census Tract 8216.01; Hampshire County; Massachusetts","3287","405","2045","377","2045","377","1987","367","58","56","0","14","1242","211",
"1400000US25015821602","Census Tract 8216.02; Hampshire County; Massachusetts","3364","397","2108","394","2108","394","1995","362","113","117","0","14","1256","210",
"1400000US25015821700","Census Tract 8217; Hampshire County; Massachusetts","3580","408","1947","215","1947","215","1813","203","134","88","0","14","1633","381",
"1400000US25015821901","Census Tract 8219.01; Hampshire County; Massachusetts","2876","292","1897","277","1897","277","1784","280","113","99","0","14","979","154",
"1400000US25015821903","Census Tract 8219.03; Hampshire County; Massachusetts","3928","490","2360","396","2360","396","2272","390","88","76","0","14","1568","344",
"1400000US25015821904","Census Tract 8219.04; Hampshire County; Massachusetts","2853","372","2266","350","2266","350","2196","359","70","54","0","14","587","164",
"1400000US25015822000","Census Tract 8220; Hampshire County; Massachusetts","2323","94","1116","183","1116","183","965","183","151","95","0","14","1207","180",
"1400000US25015822200","Census Tract 8222; Hampshire County; Massachusetts","4549","398","3055","373","3055","373","2855","374","200","142","0","19","1494","230",
"1400000US25015822300","Census Tract 8223; Hampshire County; Massachusetts","4850","543","3085","457","3066","451","2901","414","165","128","19","29","1765","435",
"1400000US25015822401","Census Tract 8224.01; Hampshire County; Massachusetts","4942","559","2906","430","2906","430","2809","441","97","89","0","19","2036","384",
"1400000US25015822402","Census Tract 8224.02; Hampshire County; Massachusetts","4163","447","3014","411","3014","411","2853","426","161","103","0","14","1149","302",
"1400000US25015822500","Census Tract 8225; Hampshire County; Massachusetts","5179","176","3595","344","3548","336","3461","337","87","75","47","68","1584","310",
"1400000US25015822601","Census Tract 8226.01; Hampshire County; Massachusetts","1833","242","1372","237","1368","238","1316","239","52","37","4","9","461","91",
"1400000US25015822603","Census Tract 8226.03; Hampshire County; Massachusetts","1310","127","804","113","804","113","742","100","62","39","0","14","506","82",
"1400000US25015822607","Census Tract 8226.07; Hampshire County; Massachusetts","3989","229","2903","204","2896","206","2801","210","95","35","7","12","1086","130",
"1400000US25015822700","Census Tract 8227; Hampshire County; Massachusetts","2579","178","1519","131","1519","131","1487","129","32","17","0","14","1060","126",
"1400000US25017300100","Census Tract 3001; Middlesex County; Massachusetts","2770","93","1877","145","1877","145","1793","141","84","46","0","14","893","149",
"1400000US25017301101","Census Tract 3011.01; Middlesex County; Massachusetts","3249","269","2264","288","2264","288","2150","264","114","71","0","14","985","206",
"1400000US25017301102","Census Tract 3011.02; Middlesex County; Massachusetts","4163","268","2836","313","2836","313","2582","267","254","138","0","19","1327","222",
"1400000US25017310101","Census Tract 3101.01; Middlesex County; Massachusetts","3150","342","1912","289","1912","289","1770","293","142","103","0","14","1238","256",
"1400000US25017310102","Census Tract 3101.02; Middlesex County; Massachusetts","2177","381","1357","289","1357","289","1308","276","49","46","0","14","820","245",
"1400000US25017310200","Census Tract 3102; Middlesex County; Massachusetts","5369","690","3674","622","3674","622","3439","620","235","112","0","19","1695","291",
"1400000US25017310300","Census Tract 3103; Middlesex County; Massachusetts","5138","600","3689","650","3689","650","3436","643","253","149","0","19","1449","328",
"1400000US25017310400","Census Tract 3104; Middlesex County; Massachusetts","2672","486","1741","283","1741","283","1498","249","243","148","0","14","931","357",
"1400000US25017310500","Census Tract 3105; Middlesex County; Massachusetts","3341","538","2678","501","2678","501","2468","430","210","210","0","14","663","201",
"1400000US25017310601","Census Tract 3106.01; Middlesex County; Massachusetts","5049","607","3224","548","3224","548","3177","544","47","60","0","19","1825","281",
"1400000US25017310602","Census Tract 3106.02; Middlesex County; Massachusetts","5421","843","4054","810","4054","810","3707","669","347","338","0","19","1367","351",
"1400000US25017310700","Census Tract 3107; Middlesex County; Massachusetts","3672","528","2351","461","2351","461","2290","465","61","52","0","14","1321","324",
"1400000US25017311100","Census Tract 3111; Middlesex County; Massachusetts","2118","389","1500","325","1500","325","1417","326","83","52","0","14","618","149",
"1400000US25017311200","Census Tract 3112; Middlesex County; Massachusetts","2730","475","1310","454","1310","454","1294","447","16","19","0","14","1420","406",
"1400000US25017311300","Census Tract 3113; Middlesex County; Massachusetts","3705","540","2328","459","2328","459","2112","431","216","148","0","14","1377","274",
"1400000US25017311400","Census Tract 3114; Middlesex County; Massachusetts","4996","705","4084","707","4084","707","3932","727","152","124","0","19","912","226",
"1400000US25017311500","Census Tract 3115; Middlesex County; Massachusetts","2628","425","1912","391","1912","391","1771","376","141","84","0","14","716","197",
"1400000US25017311600","Census Tract 3116; Middlesex County; Massachusetts","5518","899","4038","925","4038","925","3819","893","219","175","0","19","1480","279",
"1400000US25017311700","Census Tract 3117; Middlesex County; Massachusetts","4087","677","2971","484","2971","484","2775","405","196","176","0","19","1116","309",
"1400000US25017311800","Census Tract 3118; Middlesex County; Massachusetts","2923","441","1828","363","1828","363","1705","350","123","91","0","14","1095","197",
"1400000US25017311900","Census Tract 3119; Middlesex County; Massachusetts","2604","356","1496","323","1496","323","1425","314","71","48","0","14","1108","292",
"1400000US25017312000","Census Tract 3120; Middlesex County; Massachusetts","2275","505","1359","357","1359","357","1230","325","129","97","0","14","916","337",
"1400000US25017312100","Census Tract 3121; Middlesex County; Massachusetts","2538","396","1728","346","1685","314","1607","271","78","88","43","63","810","189",
"1400000US25017312200","Census Tract 3122; Middlesex County; Massachusetts","4132","488","2757","471","2757","471","2661","464","96","69","0","19","1375","224",
"1400000US25017312300","Census Tract 3123; Middlesex County; Massachusetts","4297","616","3319","485","3319","485","3202","497","117","141","0","19","978","323",
"1400000US25017312400","Census Tract 3124; Middlesex County; Massachusetts","1633","249","1048","202","1048","202","860","172","188","125","0","14","585","143",
"1400000US25017312501","Census Tract 3125.01; Middlesex County; Massachusetts","4187","455","2929","418","2929","418","2907","419","22","24","0","19","1258","263",
"1400000US25017312502","Census Tract 3125.02; Middlesex County; Massachusetts","3518","396","2502","392","2483","389","2429","388","54","52","19","29","1016","205",
"1400000US25017313101","Census Tract 3131.01; Middlesex County; Massachusetts","5463","547","3884","575","3884","575","3561","607","323","160","0","19","1579","253",
"1400000US25017313102","Census Tract 3131.02; Middlesex County; Massachusetts","4285","546","3087","427","3049","425","2988","417","61","55","38","45","1198","259",
"1400000US25017314101","Census Tract 3141.01; Middlesex County; Massachusetts","5566","615","3592","508","3592","508","3454","489","138","139","0","19","1974","307",
"1400000US25017314102","Census Tract 3141.02; Middlesex County; Massachusetts","5800","598","3798","395","3767","403","3658","387","109","78","31","51","2002","498",
"1400000US25017314200","Census Tract 3142; Middlesex County; Massachusetts","4835","719","3237","511","3237","511","3016","541","221","140","0","19","1598","437",
"1400000US25017314301","Census Tract 3143.01; Middlesex County; Massachusetts","7276","616","5070","472","5070","472","4896","457","174","132","0","19","2206","349",
"1400000US25017314302","Census Tract 3143.02; Middlesex County; Massachusetts","2888","295","2125","332","2125","332","2059","325","66","49","0","14","763","135",
"1400000US25017315100","Census Tract 3151; Middlesex County; Massachusetts","4795","614","3403","481","3403","481","3346","477","57","40","0","19","1392","251",
"1400000US25017315200","Census Tract 3152; Middlesex County; Massachusetts","7143","768","4981","711","4981","711","4865","708","116","84","0","19","2162","337",
"1400000US25017315401","Census Tract 3154.01; Middlesex County; Massachusetts","3764","759","2256","562","2256","562","1979","307","277","291","0","14","1508","262",
"1400000US25017315402","Census Tract 3154.02; Middlesex County; Massachusetts","2924","365","1941","287","1941","287","1806","230","135","108","0","14","983","236",
"1400000US25017315403","Census Tract 3154.03; Middlesex County; Massachusetts","1455","128","1006","116","1006","116","971","119","35","28","0","14","449","69",
"1400000US25017315500","Census Tract 3155; Middlesex County; Massachusetts","6263","849","4408","655","4408","655","4357","663","51","44","0","19","1855","431",
"1400000US25017316101","Census Tract 3161.01; Middlesex County; Massachusetts","3868","345","2706","307","2706","307","2591","288","115","57","0","14","1162","202",
"1400000US25017316102","Census Tract 3161.02; Middlesex County; Massachusetts","5549","850","4135","799","4135","799","4105","801","30","44","0","19","1414","277",
"1400000US25017316201","Census Tract 3162.01; Middlesex County; Massachusetts","3633","397","2385","355","2385","355","2336","354","49","42","0","14","1248","307",
"1400000US25017316202","Census Tract 3162.02; Middlesex County; Massachusetts","3093","267","2197","216","2197","216","2140","203","57","47","0","14","896","174",
"1400000US25017316300","Census Tract 3163; Middlesex County; Massachusetts","7560","862","5601","775","5583","768","5284","670","299","202","18","30","1959","501",
